0.7568156627	qcd
0.7566791840	mri
0.7560599743	linux
0.7543379027	beijing
0.7521734489	co2
0.7518967995	feynman
0.7517124472	rem
0.7493475491	institute
0.7493419674	gini
0.7492340308	compton
0.7487611342	bernoulli
0.7485618348	cauchy
0.7477740412	riemannian
0.7472362640	china
0.7469286585	pet
0.7466941616	london
0.7459067847	september
0.7450385004	lagrange
0.7443166005	robin
0.7437487865	mars
0.7435452794	euler
0.7429859129	cp
0.7426265145	google
0.7424329664	li
0.7420673602	brillouin
0.7420673602	newton's
0.7420673602	rayleigh
0.7416599932	maxwell
0.7416049782	gdp
0.7412349545	nasa
0.7411506387	uv
0.7410259628	cricket
0.7405401025	europe
0.7404505903	doppler
0.7395785809	spanish
0.7395785809	chebyshev
0.7395785809	hall
0.7388290343	kronecker
0.7386706528	dirac
0.7367789247	house
0.7358550131	boolean
0.7356411644	legendre
0.7356411644	newton
0.7351419052	mf
0.7339400881	euro
0.7330111524	mark
0.7330073166	sne
0.7329527429	ac
0.7326506939	wigner
0.7325274002	potts
0.7314034953	ligo
0.7307712703	lisa
0.7307216239	st
0.7305082031	fermi
0.7297309053	benford
0.7296860188	ecg
0.7291356459	hessian
0.7289707953	taylor
0.7289423207	raman
0.7288162530	psd
0.7285607201	swiss
0.7282802468	nmr
0.7277691898	wmap
0.7274727883	japanese
0.7270651725	ip
0.7270419746	ia
0.7270407142	breast
0.7270156588	albert
0.7268157224	tikhonov
0.7262810402	pr
0.7260582586	coulomb
0.7253270030	eft
0.7253125090	xi
0.7252460941	russian
0.7252227883	feldman
0.7251986794	west
0.7250818976	explorer
0.7243261136	representatives
0.7240783642	ct
0.7240289371	mathematica
0.7235475961	los
0.7220311515	hermitian
0.7214861926	vacuum
0.7214861926	combustion
0.7214861926	memories
0.7213504199	gumbel
0.7212676241	inelastic
0.7212223519	earth's
0.7209138511	neumann
0.7200705409	einstein
0.7199052558	cartesian
0.7196663492	fa
0.7196577942	disaster
0.7193404189	observatory
0.7192157826	laplace
0.7191792718	wisdom
0.7187566798	card
0.7186265458	hypergeometric
0.7184952998	ab
0.7184350324	sn
0.7183254616	centre
0.7183150994	argon
0.7182405996	italy
0.7180997430	occupy
0.7178491169	perceptron
0.7171819271	lamb
0.7170148353	galactic
0.7164221923	ilc
0.7160562552	california
0.7159952412	elliptic
0.7157104024	sun
0.7156912880	indian
0.7156538596	poissonian
