0.7928469191	lte
0.7854295721	ac
0.7838656197	tpc
0.7811721049	tv
0.7772180208	pc
0.7764727439	posix
0.7746351095	sql
0.7729681854	octave
0.7728957289	bernoulli
0.7720343705	chinese
0.7710628555	acid
0.7694431945	io
0.7683282687	rpc
0.7668062563	huffman
0.7666245973	cern
0.7664048944	beowulf
0.7661348521	delaunay
0.7658806317	javascript
0.7656284364	swiss
0.7653315282	lyapunov
0.7650511413	bluetooth
0.7647351630	co2
0.7642164230	jpeg
0.7638534181	galois
0.7629771917	psgd
0.7628052594	snow
0.7622884830	tcp
0.7621531772	african
0.7619807241	china
0.7613724188	multiplayer
0.7600933456	uc
0.7596338940	laplacian
0.7592972115	pram
0.7590405021	agora
0.7590378239	bittorrent
0.7589798649	young
0.7588838152	chebyshev
0.7587410027	imagenet
0.7586244604	unix
0.7581128056	ip
0.7580888504	institute
0.7580882075	bsf
0.7579338940	cholesky
0.7577493621	amd
0.7577433277	amdahl
0.7577433277	lamport
0.7577433277	wikipedia
0.7575902795	vmware
0.7574707656	rdf
0.7573200993	hessian
0.7569905622	li
0.7569745828	moore
0.7568168412	inheritance
0.7565019799	lagrange
0.7562547258	ieee
0.7562022620	dc
0.7561596834	sha
0.7561432654	cryo
0.7559325665	resnet
0.7552101624	south
0.7550983939	cms
0.7544893150	analyzer
0.7538972019	qr
0.7535908278	nand
0.7530561762	avx
0.7529263158	chang
0.7528454012	american
0.7525382149	kafka
0.7521843128	gray
0.7520296842	kronecker
0.7519156196	pspace
0.7518182736	sim
0.7517576028	projective
0.7515905289	bubble
0.7514305365	cray
0.7512764799	sw
0.7508982466	lhc
0.7508201206	gram
0.7505345170	pg
0.7505188031	ws
0.7504715584	fermi
0.7501067718	ising
0.7496524430	sd
0.7492946579	mkl
0.7486630108	mri
0.7484428942	saas
0.7483484764	stone
0.7482737596	ab
0.7481548422	sage
0.7481479165	xml
0.7476335921	dram
0.7476197633	hep
0.7474662612	aws
0.7469427823	voronoi
0.7460877368	jacobian
0.7460325119	p100
0.7459927827	chart
0.7457413750	laplace
0.7452532987	dht
0.7451905708	gb
0.7449323024	latin
0.7449044339	alice
0.7448787460	kit
0.7448282220	steiner
0.7446770190	cartesian
0.7441329279	sgx
0.7437753839	observatory
0.7437140411	hw
0.7434967697	graphblas
0.7434927979	flops
0.7434839242	hilbert
0.7433227921	github
0.7432442339	nakamoto
0.7425923947	metaprogramming
0.7425708976	titan
0.7422818799	rs
0.7422032655	api
0.7421926738	europe
0.7418727217	cortex
0.7413365553	mesos
0.7413102290	gtx
0.7402461252	ids
0.7400502173	census
0.7397841590	bob
0.7392422257	dirac
0.7391699713	os
0.7386842337	db
0.7373509264	lu
0.7367683247	sinr
0.7363029685	galaxy
0.7359778877	solar
0.7358481898	ai
0.7358374249	krylov
0.7358204202	nosql
0.7357687924	closure
0.7354713414	haswell
0.7354064617	european
0.7353624071	erlang
0.7352112587	ec
0.7351398435	d4m
0.7351061730	microsoft
0.7348232414	crdt
0.7346463680	turing
0.7344410057	dna
0.7343769269	gnu
0.7342487930	sc
0.7336323437	cuda
0.7334840417	ethernet
0.7333629060	ibm
0.7331341239	tucker
0.7322822478	phylogenetic
0.7318393686	mnist
0.7317698510	ecc
0.7311362312	trail
0.7311131249	cassandra
0.7310586799	hp
0.7302848396	fourier
0.7296660750	hamiltonian
0.7294406213	ot
0.7292817800	das
0.7292572320	risc
0.7289656196	metropolis
0.7281772803	ct
0.7281772803	gis
0.7280315426	mac
0.7279025334	grammar
0.7277242611	dls
0.7275951280	san
0.7275020360	vm
0.7271585859	snp
0.7269237141	gigabit
0.7266437675	reed
0.7265810485	seti
0.7264844115	bf
0.7263765279	fpga
0.7263374300	wheel
0.7259789485	dag
0.7259650352	fi
0.7254551780	dirichlet
0.7251594358	fleet
0.7248534635	marine
0.7248252525	siam
0.7241476714	qcd
0.7241062527	orbital
0.7241048877	lagrangian
0.7236370670	halting
0.7232553310	bfs
0.7227593691	sdn
0.7227240429	dec
0.7221737824	admm
0.7211447792	cancer
0.7208102265	pregel
0.7206126694	cnn
0.7205650029	optane
0.7205071048	boltzmann
0.7203485178	pro
0.7203485178	cosine
0.7203485178	thinking
0.7197263917	snap
0.7192554400	s3
0.7185583654	faas
0.7185468657	ln
0.7179919616	citizen
0.7178946789	flink
0.7176873675	cactus
0.7173276613	eu
0.7172520292	cpus
0.7170960657	bsp
0.7168680063	newton
0.7161852265	poisson
0.7161019385	cosmology
0.7158527213	agriculture
0.7158527213	conditioning
0.7153983307	rmr
0.7153741730	erd
0.7153214051	cd
0.7149673571	hyperledger
0.7148113222	galerkin
0.7143716222	dnn
0.7142977274	hypercube
0.7140361966	dl
0.7140117564	genomics
0.7139018531	en
0.7137136424	pareto
0.7134860520	hamming
0.7132268316	sgd
0.7130602680	gpu
0.7128042061	mds
0.7125542236	neuroscience
0.7124373298	ethereum
0.7121125523	scatter
0.7120922105	pr
0.7118779572	mst
0.7117816729	gamma
0.7104789238	openmp
0.7103798229	parsec
0.7103058124	scanner
0.7099919886	apriori
0.7099879265	storm
0.7099701623	lcl
0.7097320993	mammogrid
0.7097032602	school
0.7093059717	reproducing
0.7092884050	loose
0.7092393625	sphere
0.7091776507	vms
0.7090309659	wisdom
0.7090085661	atlas
0.7084205952	opencl
0.7081981591	yarn
0.7080301425	pi
0.7079504455	photo
0.7079454354	mb
0.7074856388	sr
0.7073947745	duty
0.7069026570	uk
0.7063873271	dune
0.7061245366	em
0.7060919554	astroparticle
0.7060467860	reflection
0.7058922216	markov
0.7057538760	linearization
0.7056142103	bgp
0.7055866791	advertising
0.7054858895	crdts
0.7052687788	worldgrid
0.7052278081	relativity
0.7049981842	nvidia
0.7049628041	audit
0.7049512254	kinetics
0.7049512254	tabu
0.7048780980	assimilation
0.7048098177	dijkstra's
0.7045730432	fs
0.7044837457	traveling
0.7043856509	regulation
0.7042067578	dsps
0.7038479975	roofline
0.7033667167	sem
0.7033498792	isa
0.7032690899	epiphany
0.7031330293	intel
0.7025873371	sla
0.7025291503	circle
0.7024071349	mis
0.7020501074	earth
0.7018970322	multilayer
0.7015592500	sat
0.7015481388	boinc
0.7012887735	bayesian
0.7012863883	planet
0.7012521824	sybil
0.7010103894	ml
0.7007890064	rma
0.7006924364	dbscan
0.7006670931	tpu
0.7006004025	tb
