0.7436905739	frobenius
0.7313990442	burgers
0.7261190977	curvilinear
0.7258955384	life
0.7248401818	capacity
0.7234745773	diffraction
0.7225612993	cauchy
0.7206611466	enumerative
0.7195480908	engineering
0.7193276552	kinetics
0.7192427999	liouville
0.7192129008	division
0.7186975577	geodesic
0.7163840277	vortices
0.7157949014	neumann
0.7146029248	physics
0.7141334580	fractal
0.7140994944	heisenberg
0.7136181015	binary
0.7134544070	weyl
0.7130959862	euler
0.7124093604	hermitian
0.7122899544	conic
0.7115106352	fibre
0.7085588028	electronic
0.7083676904	fluid
0.7080960450	crossings
0.7079893141	ocean
0.7079062273	spring
0.7075387977	zakharov
0.7074901404	novikov
0.7072127958	painleve
0.7070773354	statistics
0.7067425108	lagrangian
0.7061858876	miura
0.7060860082	complete
0.7060528952	hidden
0.7060073602	manakov
0.7056954703	dirac
0.7055861474	virasoro
0.7048581822	superintegrable
0.7047851940	white
0.7046533188	similarity
0.7045887581	euclidean
0.7045136920	boussinesq
0.7043387421	hopf
0.7042691489	volterra
0.7038613953	gaudin
0.7036366867	fourier
0.7036356975	riemannian
0.7036167690	critical
0.7034057716	fractional
0.7031918948	whitham
0.7025807235	abelian
0.7023799626	semiclassical
0.7022649194	direct
0.7020746421	figure
0.7019700846	aggregation
0.7005649443	perturbative
0.7000093896	ruijsenaars
0.6996448063	u_q
0.6990221483	flip
0.6984924296	homological
0.6984924296	continuity
0.6982232238	communication
0.6979456103	entanglement
0.6978997044	anisotropic
0.6976595752	nonstationary
0.6970290259	superstring
0.6968596436	centered
0.6968199940	xxx
0.6962890071	constructing
0.6962431935	basic
0.6961599187	akns
0.6958500920	dipole
0.6957376135	ray
0.6956731275	normal
0.6955708410	instability
0.6954867830	relativistic
0.6954100538	uniform
0.6950720785	hirota
0.6949996489	optical
0.6949589350	ultradiscrete
0.6948858330	central
0.6945737934	coulomb
0.6944058162	statistical
0.6941118477	bkp
0.6940205013	fermion
0.6936257750	shock
0.6935513887	laguerre
0.6934744585	half
0.6933361085	chiral
0.6931783373	billiards
0.6928183897	hypergeometric
0.6927212611	gas
0.6926976228	mechanics
0.6924138886	taking
0.6920354944	short
0.6919981498	monodromy
0.6919922343	deforming
0.6915657330	heat
0.6913073597	school
0.6911437769	connections
0.6908767888	demand
0.6908743519	kinetic
0.6908331503	laser
0.6907096952	isomonodromic
0.6906086846	reduce
0.6904945990	dark
0.6903733925	technology
0.6903733925	accelerators
0.6903733925	table
0.6899141601	diffusion
0.6897963228	hexagonal
0.6895009041	compatible
0.6890053041	lagrange
0.6886646256	boson
0.6886356353	zamolodchikov
0.6886352186	gauge
0.6884061002	q_1
0.6882042948	bright
0.6881537675	key
0.6880424282	hermite
0.6879609736	mathematical
0.6879397717	iterative
0.6878949078	master
