0.7505713013	ammonium
0.7500190186	fracturing
0.7495139923	rice
0.7490434219	glucose
0.7465509629	centrifugal
0.7463724719	tungsten
0.7431126788	anion
0.7429122791	constructive
0.7429122791	descriptive
0.7424709248	bromide
0.7417862876	agarose
0.7414470633	bone
0.7407301354	lunar
0.7406579493	semiconductor
0.7403309508	fluoride
0.7402093060	citrate
0.7392391439	format
0.7388216738	electrolytic
0.7384248916	xanthan
0.7383109303	cauchy
0.7372642609	dispersing
0.7372040458	photosynthesis
0.7371603563	tale
0.7370227808	mountain
0.7367829603	simplex
0.7362737317	eddy
0.7362737317	dialysis
0.7362737317	flying
0.7362278305	logistic
0.7360675923	unsupervised
0.7350768347	spray
0.7350640251	elliptic
0.7349182520	knudsen
0.7339115110	kidney
0.7338749737	blast
0.7333904766	viscoelastic
0.7333292477	leucine
0.7331637133	society
0.7331487760	progressive
0.7330588792	cotton
0.7329195294	boolean
0.7325603765	axonal
0.7323276864	squid
0.7321410121	saline
0.7317423583	continued
0.7316778151	corner
0.7313029456	mold
0.7308658630	wax
0.7307009201	unsteady
0.7306117335	spin
0.7306114982	painting
0.7304566698	styrene
0.7304193883	mutation
0.7298728396	antiferroelectric
0.7297135603	catastrophe
0.7290891399	delaunay
0.7285253048	doppler
0.7281979050	click
0.7275104743	algebra
0.7274386529	dragging
0.7274386529	wavelet
0.7265967573	bravais
0.7265454491	crystallinity
0.7262971578	forest
0.7262342100	semiclassical
0.7258685121	inference
0.7254831302	wetting
0.7253405925	alkali
0.7252377245	epitaxy
0.7248410121	turing
0.7247219473	hz
0.7246111265	borel
0.7245883202	triangulation
0.7244146993	project
0.7243667174	metabolism
0.7240447628	jammed
0.7236283136	silver
0.7235060530	pendulum
0.7233956628	chebyshev
0.7233602407	game
0.7231079323	hermite
0.7228966493	seismic
0.7225579153	vlasov
0.7222465796	oxidative
0.7219401030	copper
0.7219343488	weibull
0.7218645449	cerebral
0.7218038607	photoemission
0.7217030733	memory
0.7216860980	transcriptional
0.7215952717	dirty
0.7214920445	boiling
0.7214676620	crystallography
0.7210568790	a15
0.7210455400	fictitious
0.7209854308	pollen
0.7207447373	isometric
0.7206740819	graphical
0.7206167703	leaf
0.7200439016	snow
0.7198687046	periodic
0.7196384696	engine
0.7193411611	marine
0.7190918166	pathological
0.7187929493	stiffer
0.7187771199	magnesium
0.7187528700	microcanonical
0.7187192670	viscous
0.7185320963	conditional
0.7183569541	mathematics
0.7183091823	phonons
0.7182950328	nonaffine
0.7182426821	unitary
0.7179099494	tree
0.7178346639	vii
0.7177826492	renormalized
0.7176578951	minimal
0.7176402822	diamond
0.7173456982	alanine
0.7172018920	permeation
0.7169703071	nanorods
0.7168497253	financial
0.7168419794	lysozyme
0.7167300178	iterated
0.7167078200	nano
0.7166934495	rafts
0.7166205151	computers
0.7165513449	mn
0.7163214754	smectic
0.7161536021	nacl
0.7161387065	screening
0.7160069371	rna
0.7158077717	carpet
0.7158064894	explicit
0.7157880960	z_c
0.7156454587	gc
0.7156317827	kinks
0.7155105488	light
0.7154716579	test
0.7153449637	wkb
0.7153288892	dendritic
0.7152014294	synaptic
0.7151787586	pinning
0.7150976760	tunnel
0.7150819723	vitreous
0.7149675824	automatic
0.7149336017	fractal
0.7146195034	microscopic
0.7145456328	restrictions
0.7144909475	extinction
0.7144489000	fabricating
0.7143538347	reporting
0.7142913664	peristaltic
0.7142487806	clock
0.7142301300	zipper
0.7142301004	gray
0.7141841924	mesoscopic
0.7141687612	freezing
0.7141482254	hopping
0.7137573326	lamellar
0.7137134855	hopper
0.7136676744	triangle
0.7135921337	visual
0.7135471693	atp
0.7131825320	classical
0.7129338478	slow
0.7128919809	gel
0.7128060182	global
0.7128009444	aluminium
0.7127613544	extensible
0.7127438352	hiv
0.7126399451	gelatin
0.7124892109	archimedean
0.7123926593	qm
0.7123915097	mie
0.7123915097	higgs
0.7120926749	ellipsoid
0.7120534379	tape
0.7120488228	needle
0.7117320985	segregation
0.7116198172	turbulence
0.7115976170	tg
0.7114895951	pen
0.7114441321	photoelectron
0.7114218150	melting
0.7114075411	thermal
0.7113753473	gated
0.7113081371	chromosomes
0.7109969177	knotting
0.7109864051	ice
0.7108347789	relief
0.7107299846	actin
0.7106872122	hydrocarbons
0.7106056633	miscibility
0.7105951264	hyper
0.7104650300	anharmonic
0.7102380749	stern
0.7102122612	hyperfine
0.7101632459	mosaic
0.7101361532	helfrich
0.7100895316	entropic
0.7098213791	jamming
0.7097640166	en
0.7097640166	recurrence
0.7097640166	user
0.7095291038	slippage
0.7093823130	supercooling
0.7093753473	epoxy
0.7093184608	wi
0.7090736115	acquisition
0.7090451262	finance
0.7089883286	radiative
0.7087267479	filler
0.7086825583	microwave
0.7084727789	adiabatic
0.7082831798	plasmon
0.7082122122	hysteretic
0.7081756492	hp
0.7081188596	yeast
0.7080174048	hyperbolic
0.7079595049	filters
0.7078594199	bogoliubov
0.7078567193	regulating
0.7076930388	afm
0.7076758994	disordered
0.7076638664	riemannian
0.7076231376	zeeman
0.7075646737	catalysis
0.7075207972	labeling
0.7074614397	deformability
0.7074290159	doubt
0.7074290159	spent
0.7074244932	triplet
0.7073251631	min
0.7072942789	uv
0.7072388419	birth
0.7072007539	capillary
0.7070445062	drosophila
0.7069913668	reverse
0.7069422855	newton
0.7069214509	cartesian
0.7069010327	hyperelastic
0.7068026482	maps
0.7066015260	cubes
0.7065877150	rigidity
0.7065148876	consolidation
0.7064814227	impulse
0.7063912477	liquefaction
0.7063112912	sigmoid
0.7062757118	gravitational
0.7060757471	refined
0.7060399850	actuators
0.7059649463	phage
0.7058767040	battery
0.7058506225	thermodynamic
0.7056766422	placing
0.7056645975	subdiffusion
0.7055913047	crystalline
0.7054941645	round
0.7053095619	percolation
0.7052537704	tetrahedron
0.7052190304	school
0.7052067927	presenting
0.7051914230	flocking
0.7051779807	noise
0.7051018452	cavitation
0.7050926011	reinforcement
0.7050684580	doped
0.7049185461	ti
0.7049173003	discrete
0.7049090593	equilateral
0.7048341553	mitotic
0.7047643445	redox
0.7046174014	nmr
0.7046099055	earth's
0.7044843453	continuum
0.7044259009	multicellular
0.7043922364	edwards
0.7043540611	monopole
0.7042328194	proton
0.7042022237	morse
0.7041933053	ellipses
0.7041775009	thermostat
0.7039502071	graphene
0.7038377953	tc
0.7038097346	dlvo
0.7037645112	solids
0.7036436919	legendre
0.7036262775	cloaking
0.7034920053	mark
0.7033506569	sma
0.7033165403	slender
0.7032923102	commensurate
0.7032754858	mg
0.7032611598	polymeric
0.7032429782	traffic
0.7032278126	bipolar
0.7031762124	odd
0.7031363618	folding
0.7031254298	dense
0.7029524808	yang
0.7028730732	tandem
0.7027347341	kpz
0.7026807119	myelin
0.7026801718	capacitive
0.7026529646	stock
0.7026378165	titin
0.7026171570	josephson
0.7025422216	curie
0.7025263779	coulomb's
0.7024983423	genomic
0.7023914795	prism
0.7022080656	wlc
0.7021554692	methylene
0.7020681864	spiral
0.7018852123	biot
0.7018431660	converting
0.7015077209	aluminum
0.7014994843	diffusiophoretic
0.7014700722	algae
0.7014533779	craters
0.7013384229	oxidation
0.7012873271	feedback
0.7010861138	msa
0.7010796063	archimedes
0.7010664259	table
0.7010660542	smoluchowski
0.7010657623	microemulsion
0.7010248408	fe
0.7010127889	gallium
0.7009768069	bec
0.7008894214	subjecting
0.7008430678	solvation
0.7008159324	sam
0.7007914861	macro
0.7007876520	bessel
0.7005858309	hnc
0.7004499617	flexible
0.7004303775	eigenvectors
0.7003356037	fluorescence
0.7003219955	exotic
0.7001782627	monolayers
0.7000819311	organic
0.7000661754	depletion
0.7000129762	compressible
0.6999312505	entropy
0.6999032280	detector
0.6997217872	duty
0.6996884057	aperture
0.6996269820	detecting
0.6995267025	breakage
0.6994633455	neumann
0.6994373778	alcohol
0.6994322156	molten
0.6993395609	polarity
0.6993061877	rosenfeld
0.6991645344	public
0.6991569843	rc
0.6991488133	lj
0.6991444225	interphase
0.6990772445	tumor
0.6990730513	slips
0.6990340010	plain
0.6990116584	yukawa
0.6989461594	eigenvalue
0.6989251809	topological
0.6988784717	inflammatory
0.6988514086	complexity
0.6988008347	ramachandran
0.6987532880	reptation
0.6987276582	kinematic
0.6986867643	generic
0.6985391326	perturbed
0.6985258079	antibiotic
0.6985033606	porous
0.6984963842	tubulation
0.6984883387	drag
0.6984289536	intermembrane
0.6984289536	garden
